,trade_date,tcp_id,close,equity_series_code,exchange_ticker
1070,2015-12-23,10101000,809.0549985052736,EQ,PEL
1072,2015-12-24,10101000,823.4174244241173,EQ,PEL
1074,2015-12-28,10101000,823.1624701178656,EQ,PEL
1076,2015-12-29,10101000,839.3095761804708,EQ,PEL
1078,2015-12-30,10101000,839.8194847929742,EQ,PEL
1080,2015-12-31,10101000,853.5445249461886,EQ,PEL
1082,2015-12-01,10101000,833.7430738273096,EQ,PEL
1084,2015-12-02,10101000,823.8848406522453,EQ,PEL
1086,2015-12-03,10101000,816.0237495428191,EQ,PEL
1088,2015-12-04,10101000,805.7405925240021,EQ,PEL
1090,2015-12-07,10101000,816.5336581553223,EQ,PEL
1092,2015-12-08,10101000,798.516887180205,EQ,PEL
1094,2015-12-09,10101000,786.1516033269993,EQ,PEL
1096,2015-12-10,10101000,779.8627304394583,EQ,PEL
1098,2015-12-11,10101000,782.0723344269727,EQ,PEL
1100,2015-12-14,10101000,791.2506894520325,EQ,PEL
1102,2015-12-15,10101000,800.6415063989688,EQ,PEL
1104,2015-12-16,10101000,792.6529381364168,EQ,PEL
1106,2015-12-17,10101000,798.8568262552071,EQ,PEL
1108,2015-12-18,10101000,798.3044252583286,EQ,PEL
1110,2015-12-21,10101000,798.5593795645802,EQ,PEL
1112,2015-12-22,10101000,800.8539683208452,EQ,PEL
1289,2015-12-01,10100442,954.1128126340432,EQ,GLENMARK
1290,2015-12-03,10100442,929.4220087481959,EQ,GLENMARK
1291,2015-12-02,10100442,950.0381023660448,EQ,GLENMARK
1292,2015-12-04,10100442,926.3174675916258,EQ,GLENMARK
1293,2015-12-11,10100442,841.76722953066,EQ,GLENMARK
1294,2015-12-08,10100442,901.9662228947785,EQ,GLENMARK
1295,2015-12-07,10100442,927.5786874364825,EQ,GLENMARK
1296,2015-12-09,10100442,856.0772239242256,EQ,GLENMARK
1297,2015-12-14,10100442,828.1848619706655,EQ,GLENMARK
1298,2015-12-16,10100442,842.5433648198026,EQ,GLENMARK
1299,2015-12-15,10100442,835.8977064065195,EQ,GLENMARK
1300,2015-12-17,10100442,867.4767109835067,EQ,GLENMARK
1301,2015-12-21,10100442,901.5296467946358,EQ,GLENMARK
1302,2015-12-18,10100442,885.5703649116422,EQ,GLENMARK
1303,2015-12-22,10100442,910.1156434307752,EQ,GLENMARK
1304,2015-12-10,10100442,838.0320784516614,EQ,GLENMARK
1305,2015-12-24,10100442,899.5893085717795,EQ,GLENMARK
1306,2015-12-23,10100442,918.4105893334861,EQ,GLENMARK
1307,2015-12-28,10100442,896.3877505040665,EQ,GLENMARK
1308,2015-12-30,10100442,900.3654438609219,EQ,GLENMARK
1309,2015-12-29,10100442,905.8468993404913,EQ,GLENMARK
1310,2015-12-31,10100442,894.3989038256386,EQ,GLENMARK
3500,2015-12-07,10100456,338.35,EQ,GODREJPROP
3501,2015-12-01,10100456,333.95,EQ,GODREJPROP
3502,2015-12-02,10100456,335.75,EQ,GODREJPROP
3503,2015-12-03,10100456,339.25,EQ,GODREJPROP
3504,2015-12-04,10100456,334.0,EQ,GODREJPROP
3505,2015-12-08,10100456,332.2,EQ,GODREJPROP
3506,2015-12-09,10100456,325.95,EQ,GODREJPROP
3507,2015-12-10,10100456,330.7,EQ,GODREJPROP
3508,2015-12-11,10100456,328.05,EQ,GODREJPROP
3509,2015-12-14,10100456,325.6,EQ,GODREJPROP
3510,2015-12-15,10100456,330.55,EQ,GODREJPROP
3511,2015-12-16,10100456,329.45,EQ,GODREJPROP
3512,2015-12-17,10100456,332.05,EQ,GODREJPROP
3513,2015-12-18,10100456,329.7,EQ,GODREJPROP
3514,2015-12-21,10100456,330.2,EQ,GODREJPROP
3515,2015-12-22,10100456,342.4,EQ,GODREJPROP
3516,2015-12-23,10100456,339.15,EQ,GODREJPROP
3517,2015-12-24,10100456,336.55,EQ,GODREJPROP
3518,2015-12-28,10100456,335.9,EQ,GODREJPROP
3519,2015-12-29,10100456,332.65,EQ,GODREJPROP
3520,2015-12-30,10100456,336.9,EQ,GODREJPROP
3521,2015-12-31,10100456,336.25,EQ,GODREJPROP
6482,2015-12-01,10101293,21.09581451267646,EQ,TATASTEEL
6483,2015-12-02,10101293,21.655290965759434,EQ,TATASTEEL
6484,2015-12-03,10101293,21.32670955680594,EQ,TATASTEEL
6485,2015-12-04,10101293,21.335590135426305,EQ,TATASTEEL
6486,2015-12-07,10101293,21.628649229898343,EQ,TATASTEEL
6487,2015-12-08,10101293,20.847158311306245,EQ,TATASTEEL
6488,2015-12-09,10101293,20.14559260029743,EQ,TATASTEEL
6489,2015-12-10,10101293,20.69174818544986,EQ,TATASTEEL
6490,2015-12-11,10101293,21.393313896458675,EQ,TATASTEEL
6491,2015-12-14,10101293,21.75741761989363,EQ,TATASTEEL
6492,2015-12-15,10101293,21.69969385886126,EQ,TATASTEEL
6493,2015-12-16,10101293,21.730775884032536,EQ,TATASTEEL
6494,2015-12-17,10101293,22.831967632957767,EQ,TATASTEEL
6495,2015-12-18,10101293,22.703199242962476,EQ,TATASTEEL
6496,2015-12-21,10101293,22.951855444332686,EQ,TATASTEEL
6497,2015-12-22,10101293,22.858609368818858,EQ,TATASTEEL
6498,2015-12-23,10101293,23.48469016155457,EQ,TATASTEEL
6499,2015-12-24,10101293,23.387003796730564,EQ,TATASTEEL
6500,2015-12-28,10101293,22.565550274346823,EQ,TATASTEEL
6501,2015-12-29,10101293,22.6721172177912,EQ,TATASTEEL
6502,2015-12-30,10101293,22.9740568908836,EQ,TATASTEEL
6503,2015-12-31,10101293,23.071743255707613,EQ,TATASTEEL
6970,2015-12-03,10100209,331.3334425169424,EQ,BRITANNIA
6971,2015-12-01,10100209,335.8087070508274,EQ,BRITANNIA
6972,2015-12-04,10100209,331.79679061262243,EQ,BRITANNIA
6973,2015-12-02,10100209,334.53167449444106,EQ,BRITANNIA
6974,2015-12-07,10100209,325.6772053977266,EQ,BRITANNIA
6975,2015-12-11,10100209,314.2630206017066,EQ,BRITANNIA
6976,2015-12-08,10100209,325.28166434043874,EQ,BRITANNIA
6977,2015-12-16,10100209,318.0150100594082,EQ,BRITANNIA
6978,2015-12-09,10100209,316.14466591709004,EQ,BRITANNIA
6979,2015-12-17,10100209,328.9488950001501,EQ,BRITANNIA
6980,2015-12-10,10100209,323.9424753321928,EQ,BRITANNIA
6981,2015-12-14,10100209,319.5971742885595,EQ,BRITANNIA
6982,2015-12-15,10100209,325.4794348690827,EQ,BRITANNIA
6983,2015-12-18,10100209,326.63780510828275,EQ,BRITANNIA
6984,2015-12-24,10100209,328.94324441361744,EQ,BRITANNIA
6985,2015-12-21,10100209,332.59352331373077,EQ,BRITANNIA
6986,2015-12-30,10100209,336.334211598367,EQ,BRITANNIA
6987,2015-12-22,10100209,329.64391714367014,EQ,BRITANNIA
6988,2015-12-23,10100209,327.310224905672,EQ,BRITANNIA
6989,2015-12-28,10100209,328.22561992396663,EQ,BRITANNIA
6990,2015-12-29,10100209,336.5263315404782,EQ,BRITANNIA
6991,2015-12-31,10100209,335.22669663796114,EQ,BRITANNIA
10363,2015-12-01,10100537,742.981803282116,EQ,HINDUNILVR
10364,2015-12-02,10100537,739.8615293302472,EQ,HINDUNILVR
10365,2015-12-03,10100537,728.0044883131461,EQ,HINDUNILVR
10366,2015-12-04,10100537,726.5335020215508,EQ,HINDUNILVR
10367,2015-12-07,10100537,743.0709539664551,EQ,HINDUNILVR
10368,2015-12-08,10100537,736.1617759301743,EQ,HINDUNILVR
10369,2015-12-09,10100537,731.1693376071843,EQ,HINDUNILVR
10370,2015-12-10,10100537,727.3804335227723,EQ,HINDUNILVR
10371,2015-12-11,10100537,732.9077759517969,EQ,HINDUNILVR
10372,2015-12-14,10100537,747.9742416051059,EQ,HINDUNILVR
10373,2015-12-15,10100537,765.4477757355709,EQ,HINDUNILVR
10374,2015-12-16,10100537,762.5949538367195,EQ,HINDUNILVR
10375,2015-12-17,10100537,770.4847894007304,EQ,HINDUNILVR
10376,2015-12-18,10100537,764.0659401283147,EQ,HINDUNILVR
10377,2015-12-21,10100537,759.2072278318334,EQ,HINDUNILVR
10378,2015-12-22,10100537,759.0735018053248,EQ,HINDUNILVR
10379,2015-12-23,10100537,769.5932825573393,EQ,HINDUNILVR
10380,2015-12-24,10100537,770.4847894007304,EQ,HINDUNILVR
10381,2015-12-28,10100537,771.9112003501562,EQ,HINDUNILVR
10382,2015-12-29,10100537,764.8237209451971,EQ,HINDUNILVR
10383,2015-12-30,10100537,764.4225428656712,EQ,HINDUNILVR
10384,2015-12-31,10100537,769.1475291356438,EQ,HINDUNILVR
10485,2015-12-01,10100509,361.0555145045987,EQ,HCLTECH
10486,2015-12-02,10100509,353.63036691794264,EQ,HCLTECH
10487,2015-12-03,10100509,350.1337600211794,EQ,HCLTECH
10488,2015-12-04,10100509,343.9015724345955,EQ,HCLTECH
10489,2015-12-07,10100509,346.49317519337296,EQ,HCLTECH
10490,2015-12-08,10100509,352.9721820903166,EQ,HCLTECH
10491,2015-12-09,10100509,347.2953379520422,EQ,HCLTECH
10492,2015-12-10,10100509,347.89181795207827,EQ,HCLTECH
10493,2015-12-11,10100509,345.79385381402034,EQ,HCLTECH
10494,2015-12-14,10100509,345.8966951933369,EQ,HCLTECH
10495,2015-12-15,10100509,347.6861351934451,EQ,HCLTECH
10496,2015-12-16,10100509,348.4471614003877,EQ,HCLTECH
10497,2015-12-17,10100509,353.9594593317557,EQ,HCLTECH
10498,2015-12-18,10100509,348.07693243484806,EQ,HCLTECH
10499,2015-12-21,10100509,351.90263174542434,EQ,HCLTECH
10500,2015-12-22,10100509,349.35216553837347,EQ,HCLTECH
10501,2015-12-23,10100509,355.3375338145976,EQ,HCLTECH
10502,2015-12-24,10100509,353.8977545041657,EQ,HCLTECH
10503,2015-12-28,10100509,356.9418593319361,EQ,HCLTECH
10504,2015-12-29,10100509,351.51183450402135,EQ,HCLTECH
10505,2015-12-30,10100509,345.7527172622937,EQ,HCLTECH
10506,2015-12-31,10100509,351.75865381438115,EQ,HCLTECH
10507,2015-12-01,10100855,38743.55891552304,EQ,MRF
10508,2015-12-02,10100855,38787.40009806443,EQ,MRF
10509,2015-12-03,10100855,38658.542568297526,EQ,MRF
10510,2015-12-04,10100855,39132.007591464026,EQ,MRF
10511,2015-12-07,10100855,38678.14273661839,EQ,MRF
10512,2015-12-08,10100855,38721.49021214917,EQ,MRF
10513,2015-12-09,10100855,38554.17290625644,EQ,MRF
10514,2015-12-10,10100855,38946.57123828223,EQ,MRF
10515,2015-12-11,10100855,38918.331197275846,EQ,MRF
10516,2015-12-14,10100855,38116.797865564884,EQ,MRF
10517,2015-12-15,10100855,38302.382330849854,EQ,MRF
10518,2015-12-16,10100855,38245.11231762012,EQ,MRF
10519,2015-12-17,10100855,38651.285075241685,EQ,MRF
10520,2015-12-18,10100855,38670.04594164453,EQ,MRF
10521,2015-12-21,10100855,38719.466013405705,EQ,MRF
10522,2015-12-22,10100855,38682.24050480638,EQ,MRF
10523,2015-12-23,10100855,38793.373952892696,EQ,MRF
10524,2015-12-24,10100855,39041.95543273037,EQ,MRF
10525,2015-12-28,10100855,39160.59322737783,EQ,MRF
10526,2015-12-29,10100855,39284.1680921313,EQ,MRF
10527,2015-12-30,10100855,39291.52432658926,EQ,MRF
10528,2015-12-31,10100855,39375.60263049463,EQ,MRF
10529,2015-12-01,10100562,236.33494721273448,EQ,ICICIBANK
10530,2015-12-02,10100562,233.31496796759185,EQ,ICICIBANK
10531,2015-12-03,10100562,229.34585238826153,EQ,ICICIBANK
10532,2015-12-04,10100562,225.59244961215566,EQ,ICICIBANK
10533,2015-12-07,10100562,226.97301155279231,EQ,ICICIBANK
10534,2015-12-08,10100562,225.59244961215566,EQ,ICICIBANK
10535,2015-12-09,10100562,223.86674718635987,EQ,ICICIBANK
10536,2015-12-10,10100562,223.43532157991092,EQ,ICICIBANK
10537,2015-12-11,10100562,215.10880737544622,EQ,ICICIBANK
10538,2015-12-14,10100562,214.84995201157682,EQ,ICICIBANK
10539,2015-12-15,10100562,212.60653885804228,EQ,ICICIBANK
10540,2015-12-16,10100562,217.48164821091544,EQ,ICICIBANK
10541,2015-12-17,10100562,218.4307845451031,EQ,ICICIBANK
10542,2015-12-18,10100562,215.79908834576452,EQ,ICICIBANK
10543,2015-12-21,10100562,222.7881831702375,EQ,ICICIBANK
10544,2015-12-22,10100562,223.95303230764966,EQ,ICICIBANK
10545,2015-12-23,10100562,225.93759009731485,EQ,ICICIBANK
10546,2015-12-24,10100562,222.572470367013,EQ,ICICIBANK
10547,2015-12-28,10100562,227.83586276569022,EQ,ICICIBANK
10548,2015-12-29,10100562,228.43985861471873,EQ,ICICIBANK
10549,2015-12-30,10100562,226.3690157037638,EQ,ICICIBANK
10550,2015-12-31,10100562,225.5061644908659,EQ,ICICIBANK
10704,2015-12-01,10101296,992.9964642160392,EQ,TCS
10705,2015-12-02,10101296,994.3838592505083,EQ,TCS
10706,2015-12-03,10101296,988.308750690484,EQ,TCS
10707,2015-12-04,10101296,978.9123025024877,EQ,TCS
10708,2015-12-07,10101296,975.2966669581133,EQ,TCS
10709,2015-12-08,10101296,979.1645561451184,EQ,TCS
10710,2015-12-09,10101296,995.4138949579175,EQ,TCS
10711,2015-12-10,10101296,1002.5190392253509,EQ,TCS
10712,2015-12-11,10101296,1003.1286521950419,EQ,TCS
10713,2015-12-14,10101296,999.9544605252712,EQ,TCS
10714,2015-12-15,10101296,998.8613614072045,EQ,TCS
10715,2015-12-16,10101296,1012.5461215199241,EQ,TCS
10716,2015-12-17,10101296,1025.726374347382,EQ,TCS
10717,2015-12-18,10101296,1016.077672516755,EQ,TCS
10718,2015-12-21,10101296,1028.5221855532063,EQ,TCS
10719,2015-12-22,10101296,1011.1377053485689,EQ,TCS
10720,2015-12-23,10101296,1019.8614771562166,EQ,TCS
10721,2015-12-24,10101296,1023.4140492899332,EQ,TCS
10722,2015-12-28,10101296,1035.375076178009,EQ,TCS
10723,2015-12-29,10101296,1032.4741592877551,EQ,TCS
10724,2015-12-30,10101296,1016.708306623332,EQ,TCS
10725,2015-12-31,10101296,1024.507148408,EQ,TCS
15527,2015-12-01,10101222,880.45,EQ,SRTRANSFIN
15541,2015-12-02,10101222,887.1,EQ,SRTRANSFIN
15554,2015-12-03,10101222,859.9,EQ,SRTRANSFIN
15567,2015-12-04,10101222,845.3,EQ,SRTRANSFIN
15578,2015-12-07,10101222,856.7,EQ,SRTRANSFIN
15591,2015-12-08,10101222,856.3,EQ,SRTRANSFIN
15602,2015-12-09,10101222,853.4,EQ,SRTRANSFIN
15613,2015-12-10,10101222,824.55,EQ,SRTRANSFIN
15626,2015-12-11,10101222,807.75,EQ,SRTRANSFIN
15640,2015-12-14,10101222,796.65,EQ,SRTRANSFIN
15655,2015-12-15,10101222,790.8,EQ,SRTRANSFIN
15667,2015-12-16,10101222,794.85,EQ,SRTRANSFIN
15679,2015-12-17,10101222,803.1,EQ,SRTRANSFIN
15690,2015-12-18,10101222,821.3,EQ,SRTRANSFIN
15702,2015-12-21,10101222,843.25,EQ,SRTRANSFIN
15714,2015-12-22,10101222,849.8,EQ,SRTRANSFIN
15725,2015-12-23,10101222,851.15,EQ,SRTRANSFIN
15735,2015-12-24,10101222,853.45,EQ,SRTRANSFIN
15748,2015-12-28,10101222,851.7,EQ,SRTRANSFIN
15760,2015-12-29,10101222,848.0,EQ,SRTRANSFIN
15774,2015-12-30,10101222,850.6,EQ,SRTRANSFIN
15790,2015-12-31,10101222,858.7,EQ,SRTRANSFIN
19278,2015-12-01,10101005,138.9131694183556,EQ,PNB
19279,2015-12-02,10101005,134.85590021420333,EQ,PNB
19280,2015-12-03,10101005,131.71634666337124,EQ,PNB
19281,2015-12-04,10101005,129.9292161805899,EQ,PNB
19282,2015-12-07,10101005,129.34960629428244,EQ,PNB
19283,2015-12-08,10101005,127.41757333992422,EQ,PNB
19284,2015-12-09,10101005,125.9202478002966,EQ,PNB
19285,2015-12-10,10101005,124.66442637996377,EQ,PNB
19286,2015-12-11,10101005,118.82002669303016,EQ,PNB
19287,2015-12-14,10101005,120.46225470423464,EQ,PNB
19288,2015-12-15,10101005,117.41930280112045,EQ,PNB
19289,2015-12-16,10101005,116.74309126709507,EQ,PNB
19290,2015-12-17,10101005,118.33701845444061,EQ,PNB
19291,2015-12-18,10101005,117.85401021585105,EQ,PNB
19292,2015-12-21,10101005,118.38531927829956,EQ,PNB
19293,2015-12-22,10101005,116.54988797165926,EQ,PNB
19294,2015-12-23,10101005,117.17779868182568,EQ,PNB
19295,2015-12-24,10101005,116.01857890921075,EQ,PNB
19296,2015-12-28,10101005,116.35668467622344,EQ,PNB
19297,2015-12-29,10101005,115.92197726149284,EQ,PNB
19298,2015-12-30,10101005,113.7967410116988,EQ,PNB
19299,2015-12-31,10101005,111.76810640962267,EQ,PNB
19455,2015-12-02,10101347,274.71475904354395,EQ,TVSMOTOR
19456,2015-12-03,10101347,269.30025653127495,EQ,TVSMOTOR
19457,2015-12-07,10101347,267.6379092687362,EQ,TVSMOTOR
19458,2015-12-04,10101347,269.63272598378273,EQ,TVSMOTOR
19459,2015-12-08,10101347,261.3684853071615,EQ,TVSMOTOR
19460,2015-12-01,10101347,288.915954229232,EQ,TVSMOTOR
19461,2015-12-10,10101347,264.7881711043841,EQ,TVSMOTOR
19462,2015-12-16,10101347,267.7803961769538,EQ,TVSMOTOR
19463,2015-12-11,10101347,260.27608567749326,EQ,TVSMOTOR
19464,2015-12-14,10101347,261.0835114907264,EQ,TVSMOTOR
19465,2015-12-15,10101347,270.7726212495235,EQ,TVSMOTOR
19466,2015-12-09,10101347,257.1413736967059,EQ,TVSMOTOR
19467,2015-12-17,10101347,273.1474030531503,EQ,TVSMOTOR
19468,2015-12-21,10101347,274.47728086318125,EQ,TVSMOTOR
19469,2015-12-24,10101347,271.1525863381038,EQ,TVSMOTOR
19470,2015-12-18,10101347,271.72253397097427,EQ,TVSMOTOR
19471,2015-12-28,10101347,271.5800470627566,EQ,TVSMOTOR
19472,2015-12-29,10101347,278.4669142932742,EQ,TVSMOTOR
19473,2015-12-22,10101347,273.62235941387564,EQ,TVSMOTOR
19474,2015-12-23,10101347,275.7121674010672,EQ,TVSMOTOR
19475,2015-12-30,10101347,275.7121674010672,EQ,TVSMOTOR
19476,2015-12-31,10101347,275.2847066764144,EQ,TVSMOTOR
19823,2015-12-08,10101512,160.2619024667294,EQ,MUTHOOTFIN
19826,2015-12-09,10101512,158.28176614831156,EQ,MUTHOOTFIN
19829,2015-12-10,10101512,158.54004479853998,EQ,MUTHOOTFIN
19833,2015-12-11,10101512,155.612886762618,EQ,MUTHOOTFIN
19836,2015-12-14,10101512,155.612886762618,EQ,MUTHOOTFIN
19840,2015-12-01,10101512,160.1327631416152,EQ,MUTHOOTFIN
19843,2015-12-02,10101512,166.93410093096338,EQ,MUTHOOTFIN
19846,2015-12-03,10101512,168.52681927403856,EQ,MUTHOOTFIN
19849,2015-12-04,10101512,168.39767994892435,EQ,MUTHOOTFIN
19852,2015-12-07,10101512,163.57647847799402,EQ,MUTHOOTFIN
19856,2015-12-16,10101512,156.8181871303506,EQ,MUTHOOTFIN
19859,2015-12-17,10101512,157.16255866398848,EQ,MUTHOOTFIN
19862,2015-12-15,10101512,156.1294440630748,EQ,MUTHOOTFIN
19864,2015-12-21,10101512,154.36453995318067,EQ,MUTHOOTFIN
19866,2015-12-22,10101512,154.5367257199996,EQ,MUTHOOTFIN
19869,2015-12-23,10101512,154.96719013704697,EQ,MUTHOOTFIN
19874,2015-12-18,10101512,155.52679387920853,EQ,MUTHOOTFIN
19878,2015-12-24,10101512,153.5466575607907,EQ,MUTHOOTFIN
19881,2015-12-30,10101512,153.93407553613332,EQ,MUTHOOTFIN
19884,2015-12-31,10101512,154.6658650451138,EQ,MUTHOOTFIN
19886,2015-12-28,10101512,153.97712197783804,EQ,MUTHOOTFIN
19889,2015-12-29,10101512,152.4704965181723,EQ,MUTHOOTFIN
20610,2015-12-03,10100898,5281.928956253611,EQ,NESTLEIND
20611,2015-12-04,10100898,5301.071298895667,EQ,NESTLEIND
20612,2015-12-08,10100898,5272.380411815141,EQ,NESTLEIND
20613,2015-12-07,10100898,5334.1518011919825,EQ,NESTLEIND
20614,2015-12-01,10100898,5321.073463074834,EQ,NESTLEIND
20615,2015-12-09,10100898,5212.962218224084,EQ,NESTLEIND
20616,2015-12-11,10100898,5362.278883678901,EQ,NESTLEIND
20617,2015-12-14,10100898,5336.412519157284,EQ,NESTLEIND
20618,2015-12-10,10100898,5222.872792783444,EQ,NESTLEIND
20619,2015-12-15,10100898,5299.065119155018,EQ,NESTLEIND
20620,2015-12-16,10100898,5289.807683431492,EQ,NESTLEIND
20621,2015-12-02,10100898,5311.072380985251,EQ,NESTLEIND
20622,2015-12-24,10100898,5242.159117207459,EQ,NESTLEIND
20623,2015-12-21,10100898,5149.9931762541155,EQ,NESTLEIND
20624,2015-12-17,10100898,5339.679849412646,EQ,NESTLEIND
20625,2015-12-18,10100898,5148.767927408354,EQ,NESTLEIND
20626,2015-12-28,10100898,5268.252379663476,EQ,NESTLEIND
20627,2015-12-30,10100898,5300.199608827019,EQ,NESTLEIND
20628,2015-12-29,10100898,5299.609674197578,EQ,NESTLEIND
20629,2015-12-22,10100898,5200.50065645159,EQ,NESTLEIND
20630,2015-12-23,10100898,5244.06505985642,EQ,NESTLEIND
20631,2015-12-31,10100898,5289.444646736451,EQ,NESTLEIND
21006,2015-12-01,10101328,649.7815288577656,EQ,TORNTPHARM
21007,2015-12-02,10101328,656.550777754047,EQ,TORNTPHARM
21008,2015-12-03,10101328,650.3566937966652,EQ,TORNTPHARM
21009,2015-12-04,10101328,659.0062896085805,EQ,TORNTPHARM
21010,2015-12-07,10101328,652.8564491080372,EQ,TORNTPHARM
21011,2015-12-08,10101328,645.7553742854674,EQ,TORNTPHARM
21012,2015-12-09,10101328,638.3667169934477,EQ,TORNTPHARM
21013,2015-12-10,10101328,640.7337419343044,EQ,TORNTPHARM
21014,2015-12-11,10101328,634.0529799516996,EQ,TORNTPHARM
21015,2015-12-14,10101328,618.1474572182801,EQ,TORNTPHARM
21016,2015-12-15,10101328,613.7894767196937,EQ,TORNTPHARM
21017,2015-12-16,10101328,621.8639075927091,EQ,TORNTPHARM
21018,2015-12-17,10101328,638.1012562524171,EQ,TORNTPHARM
21019,2015-12-18,10101328,639.8267510691163,EQ,TORNTPHARM
21020,2015-12-21,10101328,650.4230589819228,EQ,TORNTPHARM
21021,2015-12-22,10101328,645.5562787296943,EQ,TORNTPHARM
21022,2015-12-23,10101328,647.7020863863588,EQ,TORNTPHARM
21023,2015-12-24,10101328,643.9413925550913,EQ,TORNTPHARM
21024,2015-12-28,10101328,647.5029908305858,EQ,TORNTPHARM
21025,2015-12-29,10101328,648.3214947820969,EQ,TORNTPHARM
21026,2015-12-30,10101328,645.1138441613099,EQ,TORNTPHARM
21027,2015-12-31,10101328,642.2601411952305,EQ,TORNTPHARM
21271,2015-12-23,10101952,1266.3005382796744,EQ,ALKEM
21272,2015-12-24,10101952,1396.4865348510195,EQ,ALKEM
21273,2015-12-28,10101952,1345.7593619525758,EQ,ALKEM
21274,2015-12-29,10101952,1343.1473937003523,EQ,ALKEM
21275,2015-12-30,10101952,1336.4570890543064,EQ,ALKEM
21276,2015-12-31,10101952,1361.2020514437913,EQ,ALKEM
21277,2015-12-01,10100142,301.58246659259186,EQ,BALKRISIND
21278,2015-12-02,10100142,299.9908197978168,EQ,BALKRISIND
21279,2015-12-03,10100142,299.06812600374434,EQ,BALKRISIND
21280,2015-12-04,10100142,301.90540942051723,EQ,BALKRISIND
21281,2015-12-07,10100142,300.1753585566313,EQ,BALKRISIND
21282,2015-12-08,10100142,298.81438521037444,EQ,BALKRISIND
21283,2015-12-09,10100142,299.82934838385415,EQ,BALKRISIND
21284,2015-12-10,10100142,298.6067791067081,EQ,BALKRISIND
21285,2015-12-11,10100142,291.4097675129427,EQ,BALKRISIND
21286,2015-12-14,10100142,293.462761204754,EQ,BALKRISIND
21287,2015-12-15,10100142,298.97585662433704,EQ,BALKRISIND
21288,2015-12-16,10100142,299.4372035213733,EQ,BALKRISIND
21289,2015-12-17,10100142,300.2676279360386,EQ,BALKRISIND
21290,2015-12-18,10100142,300.4060320051494,EQ,BALKRISIND
21291,2015-12-21,10100142,299.852415728706,EQ,BALKRISIND
21292,2015-12-22,10100142,299.41413617652154,EQ,BALKRISIND
21293,2015-12-23,10100142,299.62174228018785,EQ,BALKRISIND
21294,2015-12-24,10100142,300.82124421248204,EQ,BALKRISIND
21295,2015-12-28,10100142,301.92847676536906,EQ,BALKRISIND
21296,2015-12-29,10100142,301.55939924774003,EQ,BALKRISIND
21297,2015-12-30,10100142,301.2825911095183,EQ,BALKRISIND
21298,2015-12-31,10100142,298.74518317581897,EQ,BALKRISIND
21739,2015-12-01,10100251,619.1002992427773,EQ,CIPLA
21740,2015-12-02,10100251,628.5030252431494,EQ,CIPLA
21741,2015-12-03,10100251,621.6299666438927,EQ,CIPLA
21742,2015-12-04,10100251,616.47517269445,EQ,CIPLA
21743,2015-12-07,10100251,615.9024178111787,EQ,CIPLA
21744,2015-12-08,10100251,613.4204799836692,EQ,CIPLA
21745,2015-12-09,10100251,595.474160307832,EQ,CIPLA
21746,2015-12-10,10100251,607.883849445379,EQ,CIPLA
21747,2015-12-11,10100251,610.2225985520706,EQ,CIPLA
21748,2015-12-14,10100251,608.1224973134088,EQ,CIPLA
21749,2015-12-15,10100251,609.888491536829,EQ,CIPLA
21750,2015-12-16,10100251,609.6498436687991,EQ,CIPLA
21751,2015-12-17,10100251,613.706857425305,EQ,CIPLA
21752,2015-12-18,10100251,612.9431842476098,EQ,CIPLA
21753,2015-12-21,10100251,614.4705306030002,EQ,CIPLA
21754,2015-12-22,10100251,614.9478263390597,EQ,CIPLA
21755,2015-12-23,10100251,618.0502486234465,EQ,CIPLA
21756,2015-12-24,10100251,618.7661922275357,EQ,CIPLA
21757,2015-12-28,10100251,627.7393520654542,EQ,CIPLA
21758,2015-12-29,10100251,624.159634045008,EQ,CIPLA
21759,2015-12-30,10100251,623.5391495881307,EQ,CIPLA
21760,2015-12-31,10100251,620.24580900932,EQ,CIPLA
21805,2015-12-01,10100283,259.5500912298643,EQ,DABUR
21806,2015-12-02,10100283,264.58266032372876,EQ,DABUR
21807,2015-12-03,10100283,258.0123617845168,EQ,DABUR
21808,2015-12-04,10100283,253.2127820005534,EQ,DABUR
21809,2015-12-07,10100283,257.45318744075405,EQ,DABUR
21810,2015-12-08,10100283,256.3814366152089,EQ,DABUR
21811,2015-12-09,10100283,251.53525896926521,EQ,DABUR
21812,2015-12-10,10100283,251.11587821144317,EQ,DABUR
21813,2015-12-11,10100283,249.76454021401662,EQ,DABUR
21814,2015-12-14,10100283,247.80743001084704,EQ,DABUR
21815,2015-12-15,10100283,254.00494565421727,EQ,DABUR
21816,2015-12-16,10100283,251.34886752134432,EQ,DABUR
21817,2015-12-17,10100283,256.7542195110507,EQ,DABUR
21818,2015-12-18,10100283,255.35628365164385,EQ,DABUR
21819,2015-12-21,10100283,258.5715361282795,EQ,DABUR
21820,2015-12-22,10100283,259.1773083340225,EQ,DABUR
21821,2015-12-23,10100283,260.4354506074886,EQ,DABUR
21822,2015-12-24,10100283,257.8725681985761,EQ,DABUR
21823,2015-12-28,10100283,258.33854681837835,EQ,DABUR
21824,2015-12-29,10100283,258.43174254233884,EQ,DABUR
21825,2015-12-30,10100283,256.2882408912484,EQ,DABUR
21826,2015-12-31,10100283,258.1055575084772,EQ,DABUR
22229,2015-12-01,10100314,1061.9002458390225,EQ,DIVISLAB
22230,2015-12-02,10100314,1064.003759113784,EQ,DIVISLAB
